segment_id,dep_bin,bin_n,bin_median_min,bin_mean_min,seg_median_min,seg_mean_min,pred_smooth_min
HT_182->HT_080,960,6,2.0,2.3333333333333335,2.0,2.1333333333333333,2.0
HT_182->HT_080,1080,8,2.5,2.5,2.0,2.1333333333333333,2.4444444444444446
HT_182->HT_176,360,4,1.0,1.0,1.0,1.0,1.0
HT_182->HT_176,480,4,1.0,1.0,1.0,1.0,1.0
HT_182->HT_176,600,4,1.0,1.0,1.0,1.0,1.0
HT_182->HT_176,720,4,1.0,1.0,1.0,1.0,1.0
HT_182->HT_176,840,4,1.0,1.0,1.0,1.0,1.0
HT_182->HT_176,960,3,1.0,1.0,1.0,1.0,1.0
HT_182->HT_176,1080,4,1.0,1.0,1.0,1.0,1.0
HT_183->HT_013,360,8,2.0,2.0,2.0,2.0,2.0
HT_183->HT_013,480,7,2.0,2.0,2.0,2.0,2.0
HT_183->HT_013,600,8,2.0,2.0,2.0,2.0,2.0
HT_183->HT_013,720,7,2.0,2.0,2.0,2.0,2.0
HT_183->HT_013,840,8,2.0,2.0,2.0,2.0,2.0
HT_183->HT_013,960,7,2.0,2.0,2.0,2.0,2.0
HT_183->HT_013,1080,8,2.0,2.0,2.0,2.0,2.0
HT_183->HT_013,1200,7,2.0,2.0,2.0,2.0,2.0
HT_183->HT_061,360,10,2.0,2.0,2.0,2.0,2.0
HT_183->HT_061,480,12,2.0,2.0,2.0,2.0,2.0
HT_183->HT_061,600,12,2.0,2.0,2.0,2.0,2.0
HT_183->HT_061,720,12,2.0,2.0,2.0,2.0,2.0
HT_183->HT_061,840,12,2.0,2.0,2.0,2.0,2.0
HT_183->HT_061,960,12,2.0,2.0,2.0,2.0,2.0
HT_183->HT_061,1080,12,2.0,2.0,2.0,2.0,2.0
HT_183->HT_061,1200,3,2.0,2.0,2.0,2.0,2.0
HT_183->HT_064,360,16,2.0,2.0,2.0,2.0,2.0
HT_183->HT_064,480,16,2.0,2.0,2.0,2.0,2.0
HT_183->HT_064,600,16,2.0,2.0,2.0,2.0,2.0
HT_183->HT_064,720,16,2.0,2.0,2.0,2.0,2.0
HT_183->HT_064,840,16,2.0,2.0,2.0,2.0,2.0
HT_183->HT_064,960,16,2.0,2.0,2.0,2.0,2.0
HT_183->HT_064,1080,14,2.0,2.0,2.0,2.0,2.0
HT_183->HT_064,1200,5,2.0,2.0,2.0,2.0,2.0
HT_183->HT_122,360,6,6.0,6.0,6.0,6.0,6.0
HT_183->HT_122,480,6,6.0,6.0,6.0,6.0,6.0
HT_183->HT_122,600,6,6.0,6.0,6.0,6.0,6.0
HT_183->HT_122,720,6,6.0,6.0,6.0,6.0,6.0
HT_183->HT_122,840,6,6.0,6.0,6.0,6.0,6.0
HT_183->HT_122,960,6,6.0,6.0,6.0,6.0,6.0
HT_183->HT_122,1080,6,6.0,6.0,6.0,6.0,6.0
HT_183->HT_122,1200,6,6.0,6.0,6.0,6.0,6.0
HT_183->HT_183,360,18,3.0,3.0,3.0,3.0,3.0
HT_183->HT_183,480,19,3.0,3.0,3.0,3.0,3.0
HT_183->HT_183,600,20,3.0,3.0,3.0,3.0,3.0
HT_183->HT_183,720,19,3.0,3.0,3.0,3.0,3.0
HT_183->HT_183,840,20,3.0,3.0,3.0,3.0,3.0
HT_183->HT_183,960,19,3.0,3.0,3.0,3.0,3.0
HT_183->HT_183,1080,20,3.0,3.0,3.0,3.0,3.0
HT_183->HT_183,1200,10,3.0,3.0,3.0,3.0,3.0
HT_183->HT_189,360,3,1.0,1.0,1.0,1.0,1.0
HT_183->HT_189,480,3,1.0,1.0,1.0,1.0,1.0
HT_183->HT_189,600,3,1.0,1.0,1.0,1.0,1.0
HT_183->HT_189,720,3,1.0,1.0,1.0,1.0,1.0
HT_183->HT_189,840,3,1.0,1.0,1.0,1.0,1.0
HT_183->HT_189,960,3,1.0,1.0,1.0,1.0,1.0
HT_183->HT_189,1080,3,1.0,1.0,1.0,1.0,1.0
HT_183->HT_237,360,4,2.0,2.0,2.0,2.0,2.0
HT_183->HT_237,480,5,2.0,2.0,2.0,2.0,2.0
HT_183->HT_237,600,5,2.0,2.0,2.0,2.0,2.0
HT_183->HT_237,720,5,2.0,2.0,2.0,2.0,2.0
HT_183->HT_237,840,4,2.0,2.0,2.0,2.0,2.0
HT_183->HT_237,960,5,2.0,2.0,2.0,2.0,2.0
HT_183->HT_237,1080,5,2.0,2.0,2.0,2.0,2.0
HT_183->HT_262,480,3,2.0,2.0,2.0,2.0,2.0
HT_183->HT_262,600,3,2.0,2.0,2.0,2.0,2.0
HT_183->HT_262,720,3,2.0,2.0,2.0,2.0,2.0
HT_183->HT_262,840,3,2.0,2.0,2.0,2.0,2.0
HT_183->HT_262,960,3,2.0,2.0,2.0,2.0,2.0
HT_183->HT_262,1080,3,2.0,2.0,2.0,2.0,2.0
HT_183->HT_262,1200,3,2.0,2.0,2.0,2.0,2.0
HT_184->HT_121,360,4,1.5,1.5,2.0,1.8571428571428572,1.6
HT_184->HT_121,480,5,2.0,2.0,2.0,1.8571428571428572,2.0
HT_184->HT_121,600,5,2.0,1.6,2.0,1.8571428571428572,2.0
HT_184->HT_121,720,5,2.0,2.0,2.0,1.8571428571428572,2.0
HT_184->HT_121,840,5,2.0,2.0,2.0,1.8571428571428572,2.0
HT_184->HT_121,960,4,2.0,2.0,2.0,1.8571428571428572,2.0
HT_184->HT_121,1080,5,2.0,2.0,2.0,1.8571428571428572,2.0
HT_185->HT_154,360,4,3.0,3.0,3.0,3.0,3.0
HT_185->HT_154,480,8,3.0,3.0,3.0,3.0,3.0
HT_185->HT_154,600,8,3.0,3.0,3.0,3.0,3.0
HT_185->HT_154,720,8,3.0,3.0,3.0,3.0,3.0
HT_185->HT_154,840,8,3.0,3.0,3.0,3.0,3.0
HT_185->HT_154,960,8,3.0,3.0,3.0,3.0,3.0
HT_185->HT_154,1080,8,3.0,3.0,3.0,3.0,3.0
HT_185->HT_154,1200,5,3.0,3.0,3.0,3.0,3.0
HT_186->HT_195,360,4,3.0,3.25,4.0,3.92,3.2
HT_186->HT_195,480,3,3.0,3.3333333333333335,4.0,3.92,3.25
HT_186->HT_195,600,4,4.0,4.0,4.0,3.92,4.0
HT_186->HT_195,720,3,4.0,4.0,4.0,3.92,4.0
HT_186->HT_195,840,3,4.0,4.333333333333333,4.0,3.92,4.0
HT_186->HT_195,960,3,4.0,4.333333333333333,4.0,3.92,4.0
HT_186->HT_195,1080,4,4.0,4.25,4.0,3.92,4.0
HT_187->HT_224,360,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_187->HT_224,480,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_187->HT_224,600,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_187->HT_224,720,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_187->HT_224,840,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_187->HT_224,960,3,1.0,1.0,1.0,1.0366666666666664,1.0
HT_187->HT_224,1080,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_187->HT_252,360,8,2.0,2.0,2.0,2.0,2.0
HT_187->HT_252,480,8,2.0,2.0,2.0,2.0,2.0
HT_187->HT_252,600,10,2.0,2.0,2.0,2.0,2.0
HT_187->HT_252,720,8,2.0,2.0,2.0,2.0,2.0
HT_187->HT_252,840,6,2.0,2.0,2.0,2.0,2.0
HT_187->HT_252,960,8,2.0,2.0,2.0,2.0,2.0
HT_187->HT_252,1080,8,2.0,2.0,2.0,2.0,2.0
HT_188->HT_240,360,12,3.0,3.0,3.0,3.0,3.0
HT_188->HT_240,480,12,3.0,3.0,3.0,3.0,3.0
HT_188->HT_240,600,13,3.0,3.0,3.0,3.0,3.0
HT_188->HT_240,720,12,3.0,3.0,3.0,3.0,3.0
HT_188->HT_240,840,13,3.0,3.0,3.0,3.0,3.0
HT_188->HT_240,960,13,3.0,3.0,3.0,3.0,3.0
HT_188->HT_240,1080,12,3.0,3.0,3.0,3.0,3.0
HT_188->HT_240,1200,7,3.0,3.0,3.0,3.0,3.0
HT_189->HT_002,360,3,2.0,2.0,2.0,2.0,2.0
HT_189->HT_002,480,3,2.0,2.0,2.0,2.0,2.0
HT_189->HT_002,600,3,2.0,2.0,2.0,2.0,2.0
HT_189->HT_002,720,3,2.0,2.0,2.0,2.0,2.0
HT_189->HT_002,840,3,2.0,2.0,2.0,2.0,2.0
HT_189->HT_002,960,3,2.0,2.0,2.0,2.0,2.0
HT_189->HT_002,1080,3,2.0,2.0,2.0,2.0,2.0
HT_189->HT_104,360,5,2.0,2.0,2.0,2.0,2.0
HT_189->HT_104,480,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_104,600,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_104,720,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_104,840,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_104,960,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_104,1080,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_104,1200,5,2.0,2.0,2.0,2.0,2.0
HT_189->HT_141,360,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_141,480,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_141,600,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_141,720,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_141,840,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_141,960,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_141,1080,6,2.0,2.0,2.0,2.0,2.0
HT_189->HT_141,1200,3,2.0,2.0,2.0,2.0,2.0
HT_190->HT_180,360,4,1.0,1.0,1.0,1.0,1.0
HT_190->HT_180,480,5,1.0,1.0,1.0,1.0,1.0
HT_190->HT_180,600,4,1.0,1.0,1.0,1.0,1.0
HT_190->HT_180,720,4,1.0,1.0,1.0,1.0,1.0
HT_190->HT_180,840,3,1.0,1.0,1.0,1.0,1.0
HT_190->HT_180,960,4,1.0,1.0,1.0,1.0,1.0
HT_190->HT_180,1080,4,1.0,1.0,1.0,1.0,1.0
HT_191->HT_183,360,6,1.0,1.3333333333333333,1.0,1.4067796610169492,1.0
HT_191->HT_183,480,8,1.0,1.375,1.0,1.4067796610169492,1.0
HT_191->HT_183,600,8,1.0,1.375,1.0,1.4067796610169492,1.0
HT_191->HT_183,720,8,1.0,1.375,1.0,1.4067796610169492,1.0
HT_191->HT_183,840,7,1.0,1.4285714285714286,1.0,1.4067796610169492,1.0
HT_191->HT_183,960,8,1.0,1.375,1.0,1.4067796610169492,1.0
HT_191->HT_183,1080,8,1.0,1.375,1.0,1.4067796610169492,1.0
HT_191->HT_183,1200,4,2.0,1.75,1.0,1.4067796610169492,1.8
HT_192->HT_077,360,7,3.0,3.0,3.0,3.0,3.0
HT_192->HT_077,480,8,3.0,3.0,3.0,3.0,3.0
HT_192->HT_077,600,7,3.0,3.0,3.0,3.0,3.0
HT_192->HT_077,720,8,3.0,3.0,3.0,3.0,3.0
HT_192->HT_077,840,7,3.0,3.0,3.0,3.0,3.0
HT_192->HT_077,960,8,3.0,3.0,3.0,3.0,3.0
HT_192->HT_077,1080,7,3.0,3.0,3.0,3.0,3.0
HT_192->HT_077,1200,7,3.0,3.0,3.0,3.0,3.0
HT_192->HT_110,360,5,2.0,2.2,2.0,2.4857142857142858,2.0
HT_192->HT_110,480,5,3.0,3.0,2.0,2.4857142857142858,2.8333333333333335
HT_192->HT_110,600,5,2.0,2.0,2.0,2.4857142857142858,2.0
HT_192->HT_110,720,5,2.0,2.0,2.0,2.4857142857142858,2.0
HT_192->HT_110,840,4,2.0,2.25,2.0,2.4857142857142858,2.0
HT_192->HT_110,960,5,3.0,3.0,2.0,2.4857142857142858,2.8333333333333335
HT_192->HT_110,1080,5,3.0,3.0,2.0,2.4857142857142858,2.8333333333333335
HT_193->HT_120,360,5,2.0,2.0,2.0,1.6571428571428573,2.0
HT_193->HT_120,480,5,2.0,2.0,2.0,1.6571428571428573,2.0
HT_193->HT_120,600,5,1.0,1.0,2.0,1.6571428571428573,1.1666666666666667
HT_193->HT_120,720,5,1.0,1.0,2.0,1.6571428571428573,1.1666666666666667
HT_193->HT_120,840,4,1.5,1.5,2.0,1.6571428571428573,1.6
HT_193->HT_120,960,5,2.0,2.0,2.0,1.6571428571428573,2.0
HT_193->HT_120,1080,5,2.0,2.0,2.0,1.6571428571428573,2.0
HT_194->HT_024,360,19,2.0,2.0,2.0,2.0,2.0
HT_194->HT_024,480,18,2.0,2.0,2.0,2.0,2.0
HT_194->HT_024,600,19,2.0,2.0,2.0,2.0,2.0
HT_194->HT_024,720,18,2.0,2.0,2.0,2.0,2.0
HT_194->HT_024,840,19,2.0,2.0,2.0,2.0,2.0
HT_194->HT_024,960,18,2.0,2.0,2.0,2.0,2.0
HT_194->HT_024,1080,19,2.0,2.0,2.0,2.0,2.0
HT_194->HT_024,1200,10,2.0,2.0,2.0,2.0,2.0
HT_194->HT_054,360,9,3.0,3.0,3.0,3.0,3.0
HT_194->HT_054,480,12,3.0,3.0,3.0,3.0,3.0
HT_194->HT_054,600,11,3.0,3.0,3.0,3.0,3.0
HT_194->HT_054,720,12,3.0,3.0,3.0,3.0,3.0
HT_194->HT_054,840,11,3.0,3.0,3.0,3.0,3.0
HT_194->HT_054,960,12,3.0,3.0,3.0,3.0,3.0
HT_194->HT_054,1080,11,3.0,3.0,3.0,3.0,3.0
HT_194->HT_054,1200,9,3.0,3.0,3.0,3.0,3.0
HT_194->HT_093,360,14,1.0,1.3571428571428572,1.0,1.4102564102564104,1.0
HT_194->HT_093,480,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_194->HT_093,600,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_194->HT_093,720,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_194->HT_093,840,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_194->HT_093,960,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_194->HT_093,1080,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_194->HT_093,1200,6,2.0,2.0,1.0,1.4102564102564104,1.8571428571428572
HT_194->HT_194,360,3,1.0,1.0,1.0,1.0,1.0
HT_194->HT_194,480,3,1.0,1.0,1.0,1.0,1.0
HT_194->HT_194,600,3,1.0,1.0,1.0,1.0,1.0
HT_194->HT_194,720,3,1.0,1.0,1.0,1.0,1.0
HT_194->HT_194,840,3,1.0,1.0,1.0,1.0,1.0
HT_194->HT_194,960,3,1.0,1.0,1.0,1.0,1.0
HT_194->HT_194,1080,3,1.0,1.0,1.0,1.0,1.0
HT_194->HT_194,1200,3,1.0,1.0,1.0,1.0,1.0
HT_194->HT_200,480,4,3.0,3.0,3.0,3.0,3.0
HT_194->HT_200,600,4,3.0,3.0,3.0,3.0,3.0
HT_194->HT_200,720,4,3.0,3.0,3.0,3.0,3.0
HT_194->HT_200,840,4,3.0,3.0,3.0,3.0,3.0
HT_194->HT_200,960,4,3.0,3.0,3.0,3.0,3.0
HT_194->HT_200,1080,4,3.0,3.0,3.0,3.0,3.0
HT_194->HT_200,1200,4,3.0,3.0,3.0,3.0,3.0
HT_194->HT_209,360,12,3.0,3.0,3.0,3.0,3.0
HT_194->HT_209,480,15,3.0,3.0,3.0,3.0,3.0
HT_194->HT_209,600,14,3.0,3.0,3.0,3.0,3.0
HT_194->HT_209,720,15,3.0,3.0,3.0,3.0,3.0
HT_194->HT_209,840,14,3.0,3.0,3.0,3.0,3.0
HT_194->HT_209,960,15,3.0,3.0,3.0,3.0,3.0
HT_194->HT_209,1080,14,3.0,3.0,3.0,3.0,3.0
HT_194->HT_209,1200,12,3.0,3.0,3.0,3.0,3.0
HT_194->HT_219,360,13,6.0,5.769230769230769,6.0,5.775700934579439,6.0
HT_194->HT_219,480,14,6.0,5.785714285714286,6.0,5.775700934579439,6.0
HT_194->HT_219,600,14,6.0,5.785714285714286,6.0,5.775700934579439,6.0
HT_194->HT_219,720,13,6.0,5.769230769230769,6.0,5.775700934579439,6.0
HT_194->HT_219,840,14,6.0,5.785714285714286,6.0,5.775700934579439,6.0
HT_194->HT_219,960,14,6.0,5.785714285714286,6.0,5.775700934579439,6.0
HT_194->HT_219,1080,14,6.0,5.785714285714286,6.0,5.775700934579439,6.0
HT_194->HT_219,1200,11,6.0,5.7272727272727275,6.0,5.775700934579439,6.0
HT_194->HT_266,360,8,2.0,2.0,2.0,2.0,2.0
HT_194->HT_266,480,7,2.0,2.0,2.0,2.0,2.0
HT_194->HT_266,600,8,2.0,2.0,2.0,2.0,2.0
HT_194->HT_266,720,8,2.0,2.0,2.0,2.0,2.0
HT_194->HT_266,840,8,2.0,2.0,2.0,2.0,2.0
HT_194->HT_266,960,8,2.0,2.0,2.0,2.0,2.0
HT_194->HT_266,1080,7,2.0,2.0,2.0,2.0,2.0
HT_194->HT_266,1200,5,2.0,2.0,2.0,2.0,2.0
HT_195->HT_118,360,4,4.5,4.5,5.0,5.12,4.6
HT_195->HT_118,480,3,5.0,4.666666666666667,5.0,5.12,5.0
HT_195->HT_118,600,4,5.0,4.75,5.0,5.12,5.0
HT_195->HT_118,720,3,6.0,6.0,5.0,5.12,5.75
HT_195->HT_118,840,3,6.0,5.666666666666667,5.0,5.12,5.75
HT_195->HT_118,960,3,6.0,5.666666666666667,5.0,5.12,5.75
HT_195->HT_118,1080,4,5.0,5.25,5.0,5.12,5.0
HT_196->HT_054,360,3,4.0,4.0,4.0,4.0,4.0
HT_196->HT_054,480,3,4.0,4.0,4.0,4.0,4.0
HT_196->HT_054,720,3,4.0,4.0,4.0,4.0,4.0
HT_196->HT_054,840,3,4.0,4.0,4.0,4.0,4.0
HT_196->HT_054,960,4,4.0,4.0,4.0,4.0,4.0
HT_196->HT_054,1080,3,4.0,4.0,4.0,4.0,4.0
HT_197->HT_082,360,7,3.0,3.0,3.0,3.0,3.0
HT_197->HT_082,480,10,3.0,3.0,3.0,3.0,3.0
HT_197->HT_082,600,10,3.0,3.0,3.0,3.0,3.0
HT_197->HT_082,720,10,3.0,3.0,3.0,3.0,3.0
HT_197->HT_082,840,10,3.0,3.0,3.0,3.0,3.0
HT_197->HT_082,960,10,3.0,3.0,3.0,3.0,3.0
HT_197->HT_082,1080,10,3.0,3.0,3.0,3.0,3.0
HT_197->HT_082,1200,6,3.0,3.0,3.0,3.0,3.0
HT_198->HT_204,360,6,2.0,2.0,2.0,2.0,2.0
HT_198->HT_204,480,6,2.0,2.0,2.0,2.0,2.0
HT_198->HT_204,600,6,2.0,2.0,2.0,2.0,2.0
HT_198->HT_204,720,5,2.0,2.0,2.0,2.0,2.0
HT_198->HT_204,840,5,2.0,2.0,2.0,2.0,2.0
HT_198->HT_204,960,4,2.0,2.0,2.0,2.0,2.0
HT_198->HT_204,1080,6,2.0,2.0,2.0,2.0,2.0
HT_198->HT_204,1200,3,2.0,2.0,2.0,2.0,2.0
HT_199->HT_036,360,10,2.0,2.0,2.0,2.0,2.0
HT_199->HT_036,480,8,2.0,2.0,2.0,2.0,2.0
HT_199->HT_036,600,8,2.0,2.0,2.0,2.0,2.0
HT_199->HT_036,720,8,2.0,2.0,2.0,2.0,2.0
HT_199->HT_036,840,8,2.0,2.0,2.0,2.0,2.0
HT_199->HT_036,960,8,2.0,2.0,2.0,2.0,2.0
HT_199->HT_036,1080,6,2.0,2.0,2.0,2.0,2.0
HT_200->HT_088,480,4,3.0,3.0,3.0,3.0,3.0
HT_200->HT_088,600,4,3.0,3.0,3.0,3.0,3.0
HT_200->HT_088,720,4,3.0,3.0,3.0,3.0,3.0
HT_200->HT_088,840,4,3.0,3.0,3.0,3.0,3.0
HT_200->HT_088,960,4,3.0,3.0,3.0,3.0,3.0
HT_200->HT_088,1080,4,3.0,3.0,3.0,3.0,3.0
HT_200->HT_088,1200,4,3.0,3.0,3.0,3.0,3.0
HT_201->HT_154,360,10,1.0,1.0,1.0,1.0,1.0
HT_201->HT_154,480,10,1.0,1.0,1.0,1.0,1.0
HT_201->HT_154,600,10,1.0,1.0,1.0,1.0,1.0
HT_201->HT_154,720,10,1.0,1.0,1.0,1.0,1.0
HT_201->HT_154,840,10,1.0,1.0,1.0,1.0,1.0
HT_201->HT_154,960,10,1.0,1.0,1.0,1.0,1.0
HT_201->HT_154,1080,8,1.0,1.0,1.0,1.0,1.0
HT_202->HT_160,360,10,1.0,1.3,1.0,1.3636363636363635,1.0
HT_202->HT_160,480,9,1.0,1.3333333333333333,1.0,1.3636363636363635,1.0
HT_202->HT_160,600,8,1.0,1.375,1.0,1.3636363636363635,1.0
HT_202->HT_160,720,9,1.0,1.3333333333333333,1.0,1.3636363636363635,1.0
HT_202->HT_160,840,7,1.0,1.4285714285714286,1.0,1.3636363636363635,1.0
HT_202->HT_160,960,8,1.0,1.375,1.0,1.3636363636363635,1.0
HT_202->HT_160,1080,9,1.0,1.3333333333333333,1.0,1.3636363636363635,1.0
HT_202->HT_160,1200,4,2.0,1.75,1.0,1.3636363636363635,1.8
HT_203->HT_099,360,4,1.0,1.0,1.0,1.0,1.0
HT_203->HT_099,480,4,1.0,1.0,1.0,1.0,1.0
HT_203->HT_099,600,4,1.0,1.0,1.0,1.0,1.0
HT_203->HT_099,720,4,1.0,1.0,1.0,1.0,1.0
HT_203->HT_099,840,4,1.0,1.0,1.0,1.0,1.0
HT_203->HT_099,960,3,1.0,1.0,1.0,1.0,1.0
HT_203->HT_099,1080,4,1.0,1.0,1.0,1.0,1.0
HT_203->HT_224,360,8,1.0,1.0,1.0,1.0,1.0
HT_203->HT_224,480,10,1.0,1.0,1.0,1.0,1.0
HT_203->HT_224,600,8,1.0,1.0,1.0,1.0,1.0
HT_203->HT_224,720,8,1.0,1.0,1.0,1.0,1.0
HT_203->HT_224,840,6,1.0,1.0,1.0,1.0,1.0
HT_203->HT_224,960,8,1.0,1.0,1.0,1.0,1.0
HT_203->HT_224,1080,8,1.0,1.0,1.0,1.0,1.0
HT_204->HT_267,360,6,2.0,2.0,3.0,2.5916666666666663,2.142857142857143
HT_204->HT_267,480,6,2.0,2.0,3.0,2.5916666666666663,2.142857142857143
HT_204->HT_267,600,6,3.0,2.6666666666666665,3.0,2.5916666666666663,3.0
HT_204->HT_267,720,5,3.0,3.0,3.0,2.5916666666666663,3.0
HT_204->HT_267,840,5,3.9499999999999957,3.5699999999999976,3.0,2.5916666666666663,3.791666666666663
HT_204->HT_267,960,4,3.0,3.0,3.0,2.5916666666666663,3.0
HT_204->HT_267,1080,6,3.0,2.6666666666666665,3.0,2.5916666666666663,3.0
HT_204->HT_267,1200,3,2.0,2.0,3.0,2.5916666666666663,2.25
HT_205->HT_027,360,5,2.0,2.0,2.0,2.0,2.0
HT_205->HT_027,480,5,2.0,2.0,2.0,2.0,2.0
HT_205->HT_027,600,5,2.0,2.0,2.0,2.0,2.0
HT_205->HT_027,720,4,2.0,2.0,2.0,2.0,2.0
HT_205->HT_027,840,5,2.0,2.0,2.0,2.0,2.0
HT_205->HT_027,960,5,2.0,2.0,2.0,2.0,2.0
HT_205->HT_027,1080,5,2.0,2.0,2.0,2.0,2.0
HT_205->HT_159,360,3,2.0,2.0,2.0,2.0,2.0
HT_205->HT_159,480,3,2.0,2.0,2.0,2.0,2.0
HT_205->HT_159,600,3,2.0,2.0,2.0,2.0,2.0
HT_205->HT_159,720,3,2.0,2.0,2.0,2.0,2.0
HT_205->HT_159,840,3,2.0,2.0,2.0,2.0,2.0
HT_205->HT_159,960,3,2.0,2.0,2.0,2.0,2.0
HT_205->HT_159,1080,3,2.0,2.0,2.0,2.0,2.0
HT_205->HT_159,1200,3,2.0,2.0,2.0,2.0,2.0
HT_205->HT_170,360,10,2.0,2.0,2.0,2.0,2.0
HT_205->HT_170,480,10,2.0,2.0,2.0,2.0,2.0
HT_205->HT_170,600,10,2.0,2.0,2.0,2.0,2.0
HT_205->HT_170,720,10,2.0,2.0,2.0,2.0,2.0
HT_205->HT_170,840,10,2.0,2.0,2.0,2.0,2.0
HT_205->HT_170,960,10,2.0,2.0,2.0,2.0,2.0
HT_205->HT_170,1080,7,2.0,2.0,2.0,2.0,2.0
HT_206->HT_010,360,4,2.0,2.0,2.0,2.0,2.0
HT_206->HT_010,480,4,2.0,2.0,2.0,2.0,2.0
HT_206->HT_010,600,4,2.0,2.0,2.0,2.0,2.0
HT_206->HT_010,720,4,2.0,2.0,2.0,2.0,2.0
HT_206->HT_010,840,4,2.0,2.0,2.0,2.0,2.0
HT_206->HT_010,960,4,2.0,2.0,2.0,2.0,2.0
HT_206->HT_010,1080,4,2.0,2.0,2.0,2.0,2.0
HT_206->HT_010,1200,3,2.0,2.0,2.0,2.0,2.0
HT_207->HT_010,360,9,3.0,3.0,3.0,3.0,3.0
HT_207->HT_010,480,8,3.0,3.0,3.0,3.0,3.0
HT_207->HT_010,600,9,3.0,3.0,3.0,3.0,3.0
HT_207->HT_010,720,8,3.0,3.0,3.0,3.0,3.0
HT_207->HT_010,840,8,3.0,3.0,3.0,3.0,3.0
HT_207->HT_010,960,9,3.0,3.0,3.0,3.0,3.0
HT_207->HT_010,1080,8,3.0,3.0,3.0,3.0,3.0
HT_207->HT_010,1200,7,3.0,3.0,3.0,3.0,3.0
HT_208->HT_174,240,4,3.0,3.0,4.0,3.4607843137254903,3.2
HT_208->HT_174,360,14,3.5,3.2142857142857144,4.0,3.4607843137254903,3.533333333333333
HT_208->HT_174,480,13,4.0,3.230769230769231,4.0,3.4607843137254903,4.0
HT_208->HT_174,600,13,4.0,3.4615384615384617,4.0,3.4607843137254903,4.0
HT_208->HT_174,720,13,4.0,3.6153846153846154,4.0,3.4607843137254903,4.0
HT_208->HT_174,840,12,4.0,3.5833333333333335,4.0,3.4607843137254903,4.0
HT_208->HT_174,960,13,4.0,3.6153846153846154,4.0,3.4607843137254903,4.0
HT_208->HT_174,1080,12,4.0,3.5,4.0,3.4607843137254903,4.0
HT_208->HT_174,1200,8,4.0,3.75,4.0,3.4607843137254903,4.0
HT_209->HT_102,360,6,2.0,2.0,2.0,2.0,2.0
HT_209->HT_102,480,7,2.0,2.0,2.0,2.0,2.0
HT_209->HT_102,600,7,2.0,2.0,2.0,2.0,2.0
HT_209->HT_102,720,7,2.0,2.0,2.0,2.0,2.0
HT_209->HT_102,840,7,2.0,2.0,2.0,2.0,2.0
HT_209->HT_102,960,7,2.0,2.0,2.0,2.0,2.0
HT_209->HT_102,1080,7,2.0,2.0,2.0,2.0,2.0
HT_209->HT_102,1200,5,2.0,2.0,2.0,2.0,2.0
HT_209->HT_194,360,23,1.0,1.0,1.0,1.0,1.0
HT_209->HT_194,480,26,1.0,1.0,1.0,1.0,1.0
HT_209->HT_194,600,25,1.0,1.0,1.0,1.0,1.0
HT_209->HT_194,720,25,1.0,1.0,1.0,1.0,1.0
HT_209->HT_194,840,25,1.0,1.0,1.0,1.0,1.0
HT_209->HT_194,960,26,1.0,1.0,1.0,1.0,1.0
HT_209->HT_194,1080,25,1.0,1.0,1.0,1.0,1.0
HT_209->HT_194,1200,19,1.0,1.0,1.0,1.0,1.0
HT_210->HT_028,360,7,2.0,2.0,2.0,2.0,2.0
HT_210->HT_028,480,9,2.0,2.0,2.0,2.0,2.0
HT_210->HT_028,600,9,2.0,2.0,2.0,2.0,2.0
HT_210->HT_028,720,9,2.0,2.0,2.0,2.0,2.0
HT_210->HT_028,840,9,2.0,2.0,2.0,2.0,2.0
HT_210->HT_028,960,9,2.0,2.0,2.0,2.0,2.0
HT_210->HT_028,1080,9,2.0,2.0,2.0,2.0,2.0
HT_210->HT_028,1200,9,2.0,2.0,2.0,2.0,2.0
HT_210->HT_208,240,4,1.5,1.5,2.0,1.5980392156862746,1.6
HT_210->HT_208,360,14,1.5,1.5,2.0,1.5980392156862746,1.5333333333333334
